worker_id,date,earnings,hours,deliveries,delivery_timestamp,time_slot,rating,acceptance_rate,cancellations,weekly_variance
W205,01-02-2026,769,6.8,10,23:10:00,morning,4.35,0.81,2,183
W205,03-02-2026,604,7.6,6,00:10:00,evening,4.42,0.82,1,233
W205,04-02-2026,661,7,7,01:10:00,night,4.6,0.84,2,188
W205,05-02-2026,929,4.7,11,02:10:00,morning,4.52,0.87,2,210
W205,09-02-2026,721,7.3,10,03:10:00,night,4.6,0.8,1,213
W205,10-02-2026,834,7.3,9,04:10:00,evening,4.6,0.89,1,187
W205,11-02-2026,1077,7.3,13,05:10:00,evening,4.36,0.86,1,201
W205,12-02-2026,1090,6.9,17,06:10:00,night,4.43,0.84,1,246
W205,13-02-2026,561,4,8,07:10:00,evening,4.56,0.86,1,196
W205,14-02-2026,1080,5.9,15,08:10:00,evening,4.67,0.84,1,215
W205,15-02-2026,915,6,13,09:10:00,evening,4.31,0.9,1,260
W205,16-02-2026,733,5.1,10,10:10:00,night,4.54,0.83,1,240
W205,18-02-2026,1127,6.7,17,11:10:00,evening,4.55,0.87,2,220
W205,19-02-2026,976,3.4,15,12:10:00,afternoon,4.61,0.81,2,237
W205,20-02-2026,1016,4.3,12,13:10:00,morning,4.39,0.87,2,251
W205,21-02-2026,939,7.5,14,14:10:00,evening,4.4,0.85,2,264
W205,22-02-2026,1321,6.5,18,15:10:00,morning,4.51,0.83,1,276
W205,25-02-2026,746,4.9,10,16:10:00,morning,4.64,0.87,2,299
W205,26-02-2026,983,5.3,13,17:10:00,morning,4.39,0.82,1,294
W205,27-02-2026,585,7.7,10,18:10:00,evening,4.58,0.89,2,187
W205,28-02-2026,829,6,11,19:10:00,night,4.68,0.88,1,267
W205,01-03-2026,1002,3.4,15,20:10:00,night,4.42,0.83,2,185
W206,11-01-2026,833,4.8,10,21:10:00,morning,4.42,0.71,2,448
W206,12-01-2026,924,6.8,12,22:10:00,evening,4.29,0.75,3,316
W206,14-01-2026,492,3.6,7,23:10:00,morning,4.02,0.72,3,374
W206,15-01-2026,1187,4.2,15,00:10:00,evening,4.18,0.72,3,429
W206,16-01-2026,1349,6.9,17,01:10:00,evening,4.39,0.73,2,300
W206,17-01-2026,2187,7.4,29,02:10:00,evening,4.42,0.83,4,383
W206,18-01-2026,1390,7.9,17,03:10:00,afternoon,4.16,0.78,4,441
W206,19-01-2026,570,6.1,9,04:10:00,evening,4.26,0.75,3,392
W206,20-01-2026,221,6,5,05:10:00,night,4.06,0.83,2,413
W206,21-01-2026,704,7.4,10,06:10:00,evening,4.09,0.78,4,376
W206,22-01-2026,1001,4.4,14,07:10:00,morning,4.39,0.79,4,426
W206,23-01-2026,510,5.7,9,08:10:00,morning,4.5,0.73,4,401
W206,25-01-2026,929,3.5,14,09:10:00,morning,4.04,0.78,2,412
W206,26-01-2026,330,4.1,5,10:10:00,evening,4.41,0.71,3,366
W206,27-01-2026,1379,5.3,21,11:10:00,afternoon,4.03,0.84,3,439
W206,29-01-2026,723,4.6,10,12:10:00,night,4.38,0.79,3,437
W206,01-02-2026,727,4,9,13:10:00,afternoon,4.15,0.71,3,332
W206,02-02-2026,692,5.7,8,14:10:00,morning,4.4,0.84,4,445
W206,03-02-2026,1163,7.4,16,15:10:00,night,4.02,0.73,4,330
W206,04-02-2026,698,7.6,11,16:10:00,night,4.29,0.85,4,427
W206,05-02-2026,200,7.4,5,17:10:00,morning,4.31,0.82,4,399
W206,06-02-2026,429,5.9,5,18:10:00,night,4.16,0.76,3,431
W206,10-02-2026,460,3.7,6,19:10:00,morning,4.35,0.73,2,353
W206,12-02-2026,364,7.7,5,20:10:00,morning,4.13,0.78,4,316
W206,14-02-2026,1343,7.6,18,21:10:00,afternoon,4.37,0.76,4,361
W206,17-02-2026,575,6.6,8,22:10:00,afternoon,4.35,0.72,4,399
W206,18-02-2026,1570,3.3,23,23:10:00,morning,4.22,0.76,3,308
W206,22-02-2026,1360,5.1,18,00:10:00,afternoon,4,0.84,3,411
W206,23-02-2026,200,4.4,5,01:10:00,morning,4.48,0.82,4,384
W206,24-02-2026,985,7.2,16,02:10:00,afternoon,4.14,0.83,4,380
W206,25-02-2026,355,4.6,7,03:10:00,night,4.28,0.73,4,395
W206,26-02-2026,200,3.2,5,04:10:00,evening,4.34,0.82,2,397
W206,27-02-2026,502,3.2,5,05:10:00,night,4.06,0.82,3,423
W206,28-02-2026,237,4.2,5,06:10:00,evening,4.12,0.82,3,311
W206,01-03-2026,1413,4.6,21,07:10:00,afternoon,4.2,0.83,2,391
W207,06-01-2026,583,5.8,10,08:10:00,night,4.25,0.82,3,329
W207,07-01-2026,556,4.3,6,09:10:00,evening,4.45,0.79,4,426
W207,08-01-2026,1030,6.6,14,10:10:00,evening,4.45,0.84,3,364
W207,09-01-2026,293,5.2,5,11:10:00,night,4.26,0.81,4,426
W207,10-01-2026,1068,5.4,15,12:10:00,evening,4.28,0.82,4,322
W207,11-01-2026,727,3.7,8,13:10:00,evening,4.15,0.84,4,326
W207,12-01-2026,1057,3.6,14,14:10:00,night,4.33,0.71,4,345
W207,14-01-2026,1144,5.2,18,15:10:00,evening,4.36,0.82,4,346
W207,15-01-2026,446,5.4,6,16:10:00,evening,4.02,0.79,4,355
W207,16-01-2026,1099,3.3,15,17:10:00,afternoon,4.32,0.73,3,414
W207,17-01-2026,1245,4.6,16,18:10:00,night,4.39,0.82,2,354
W207,18-01-2026,909,6.1,10,19:10:00,afternoon,4.34,0.84,2,409
W207,19-01-2026,1111,4,13,20:10:00,night,4.33,0.74,3,347
W207,20-01-2026,200,5.2,5,21:10:00,night,4.19,0.8,3,312
W207,21-01-2026,200,6.1,5,22:10:00,afternoon,4.48,0.75,3,405
W207,22-01-2026,773,4.2,9,23:10:00,night,4.45,0.7,4,310
W207,23-01-2026,1835,5.1,25,00:10:00,evening,4.46,0.77,3,361
W207,24-01-2026,1713,5.9,26,01:10:00,night,4.4,0.73,3,434
W207,25-01-2026,1266,6.4,20,02:10:00,morning,4.5,0.75,4,409
W207,26-01-2026,661,7.3,11,03:10:00,afternoon,4.05,0.79,4,440
W207,28-01-2026,883,4,11,04:10:00,night,4.4,0.71,4,321
W207,29-01-2026,1070,4.4,17,05:10:00,night,4.18,0.72,3,322
W207,30-01-2026,979,3.4,14,06:10:00,night,4.33,0.72,4,443
W207,31-01-2026,615,3.3,10,07:10:00,night,4.4,0.84,3,302
W207,01-02-2026,200,6.4,5,08:10:00,evening,4.36,0.83,3,411
W207,03-02-2026,1325,4.9,19,09:10:00,morning,4.48,0.7,2,335
W207,04-02-2026,1583,5.2,20,10:10:00,evening,4.11,0.75,4,365
W207,07-02-2026,1216,6.6,15,11:10:00,afternoon,4.11,0.76,2,407
W207,08-02-2026,1268,3.9,19,12:10:00,evening,4.29,0.7,4,339
W207,09-02-2026,1196,3.4,17,13:10:00,evening,4.09,0.85,2,412
W207,10-02-2026,414,4.3,5,14:10:00,night,4.16,0.79,2,443
W207,11-02-2026,266,5,5,15:10:00,night,4.14,0.84,4,434
W207,13-02-2026,479,5.9,5,16:10:00,morning,4.45,0.79,3,439
W207,14-02-2026,1474,3.8,21,17:10:00,night,4.36,0.82,2,324
W207,15-02-2026,1214,4.8,16,18:10:00,night,4.42,0.8,3,394
W207,16-02-2026,753,3,9,19:10:00,evening,4.12,0.74,3,372
W207,18-02-2026,742,4.9,8,20:10:00,night,4.02,0.74,3,331
W207,19-02-2026,866,4.1,10,21:10:00,night,4.12,0.71,2,441
W207,21-02-2026,1326,3.7,17,22:10:00,afternoon,4.28,0.84,2,323
W207,22-02-2026,1268,4.7,18,23:10:00,morning,4.15,0.73,3,405
W207,23-02-2026,1170,3.1,16,00:10:00,morning,4.06,0.73,3,425
W207,24-02-2026,553,7.4,7,01:10:00,evening,4.02,0.83,2,300
W207,25-02-2026,969,5,13,02:10:00,evening,4.32,0.73,3,424
W207,27-02-2026,1255,5.1,15,03:10:00,morning,4.08,0.75,3,379
W207,28-02-2026,1085,5,17,04:10:00,evening,4.1,0.74,3,337
W207,01-03-2026,479,6,5,05:10:00,morning,4,0.81,2,301
W208,11-01-2026,888,6.8,13,06:10:00,morning,4.49,0.85,1,256
W208,12-01-2026,778,6.7,11,07:10:00,evening,4.69,0.85,2,187
W208,13-01-2026,804,6.8,9,08:10:00,evening,4.36,0.83,1,261
W208,14-01-2026,921,3.2,12,09:10:00,night,4.3,0.81,2,188
W208,15-01-2026,1502,5.7,19,10:10:00,night,4.5,0.89,1,255
W208,16-01-2026,1030,4.7,12,11:10:00,afternoon,4.35,0.83,2,270
W208,17-01-2026,1150,6.8,17,12:10:00,morning,4.47,0.86,1,245
W208,18-01-2026,1022,7.4,12,13:10:00,morning,4.61,0.85,1,195
W208,19-01-2026,799,7.1,10,14:10:00,night,4.65,0.9,2,218
W208,21-01-2026,787,4.4,12,15:10:00,night,4.56,0.83,2,181
W208,22-01-2026,1081,4.2,13,16:10:00,morning,4.36,0.85,2,256
W208,23-01-2026,842,5.7,10,17:10:00,night,4.59,0.85,1,242
W208,24-01-2026,1037,6.6,15,18:10:00,evening,4.44,0.87,2,289
W208,25-01-2026,1221,3.8,19,19:10:00,afternoon,4.33,0.84,1,265
W208,27-01-2026,1342,4.3,17,20:10:00,night,4.32,0.87,2,243
W208,28-01-2026,1221,6.8,19,21:10:00,morning,4.69,0.83,2,260
W208,29-01-2026,812,6.1,13,22:10:00,night,4.43,0.85,1,281
W208,30-01-2026,1204,4.2,15,23:10:00,evening,4.46,0.82,1,181
W208,31-01-2026,879,7.2,14,00:10:00,afternoon,4.36,0.89,2,270
W208,01-02-2026,966,6.9,15,01:10:00,morning,4.5,0.86,1,288
W208,02-02-2026,903,7.3,10,02:10:00,morning,4.56,0.81,2,274
W208,03-02-2026,818,4.5,11,03:10:00,morning,4.42,0.9,2,202
W208,04-02-2026,1047,6.5,16,04:10:00,morning,4.4,0.84,2,184
W208,05-02-2026,875,6.4,10,05:10:00,night,4.32,0.81,2,290
W208,06-02-2026,1089,6.1,17,06:10:00,afternoon,4.68,0.81,1,197
W208,09-02-2026,1108,6.9,16,07:10:00,night,4.3,0.86,1,260
W208,10-02-2026,1068,4.8,15,08:10:00,morning,4.51,0.89,1,198
W208,11-02-2026,946,5.3,13,09:10:00,afternoon,4.43,0.82,2,283
W208,14-02-2026,726,5.6,11,10:10:00,afternoon,4.69,0.82,1,200
W208,17-02-2026,869,3.7,11,11:10:00,night,4.59,0.86,2,201
W208,19-02-2026,926,4.6,15,12:10:00,night,4.6,0.9,2,226
W208,20-02-2026,765,7.5,8,13:10:00,afternoon,4.31,0.81,1,202
W208,21-02-2026,809,7.6,11,14:10:00,evening,4.49,0.85,2,298
W208,23-02-2026,838,6.3,11,15:10:00,night,4.65,0.83,2,299
W208,24-02-2026,1174,7.1,14,16:10:00,morning,4.33,0.87,1,226
W208,25-02-2026,1010,6.3,15,17:10:00,night,4.62,0.86,1,267
W208,26-02-2026,749,8,12,18:10:00,morning,4.52,0.86,1,203
W208,27-02-2026,540,6.9,6,19:10:00,evening,4.33,0.87,2,205
W208,28-02-2026,846,7.3,12,20:10:00,night,4.32,0.81,1,180
W208,01-03-2026,781,3.2,9,21:10:00,afternoon,4.54,0.82,2,223
W209,06-01-2026,1241,5.9,18,22:10:00,evening,4.65,0.96,0,139
W209,07-01-2026,1138,7,17,23:10:00,morning,4.62,0.9,1,119
W209,08-01-2026,1070,7.7,14,00:10:00,night,4.69,0.94,0,117
W209,11-01-2026,1223,3.2,19,01:10:00,morning,4.82,0.94,0,120
W209,12-01-2026,1488,3.9,21,02:10:00,night,4.98,0.95,0,177
W209,13-01-2026,1200,6.3,15,03:10:00,afternoon,4.81,0.93,0,172
W209,15-01-2026,1206,4.8,18,04:10:00,morning,4.76,0.98,0,120
W209,17-01-2026,1042,7.4,16,05:10:00,morning,4.84,0.95,1,106
W209,18-01-2026,972,6.2,14,06:10:00,evening,4.86,0.98,1,158
W209,19-01-2026,1118,3.7,17,07:10:00,afternoon,4.99,0.98,0,157
W209,20-01-2026,1327,3.6,16,08:10:00,evening,4.7,0.9,1,177
W209,21-01-2026,1034,5.6,15,09:10:00,night,4.82,0.92,1,132
W209,22-01-2026,1161,7,15,10:10:00,evening,4.7,0.96,1,132
W209,23-01-2026,1217,5.2,16,11:10:00,night,4.77,0.91,0,169
W209,24-01-2026,1243,3.5,19,12:10:00,morning,4.89,0.95,0,131
W209,25-01-2026,1180,3.4,16,13:10:00,morning,4.84,0.92,0,128
W209,27-01-2026,863,6.1,13,14:10:00,evening,4.83,0.92,1,110
W209,30-01-2026,1097,7.5,17,15:10:00,morning,4.73,0.9,1,140
W209,01-02-2026,1166,5.8,16,16:10:00,afternoon,4.7,0.91,1,119
W209,02-02-2026,1066,5.9,15,17:10:00,morning,4.92,0.92,1,116
W209,03-02-2026,707,6.2,11,18:10:00,morning,4.78,0.96,1,153
W209,04-02-2026,1086,6.7,15,19:10:00,afternoon,4.78,0.93,1,111
W209,06-02-2026,961,3.9,12,20:10:00,morning,4.85,0.92,1,149
W209,07-02-2026,1242,5.7,18,21:10:00,night,4.62,0.97,0,148
W209,08-02-2026,1158,7.7,18,22:10:00,night,4.95,0.95,0,131
W209,09-02-2026,1059,6.6,14,23:10:00,evening,4.72,0.94,0,119
W209,10-02-2026,869,3.4,13,00:10:00,afternoon,5,0.93,1,153
W209,11-02-2026,1386,6.3,17,01:10:00,afternoon,4.92,0.93,1,145
W209,12-02-2026,1218,6.6,18,02:10:00,evening,4.77,0.98,1,104
W209,13-02-2026,1270,6.4,17,03:10:00,morning,4.75,0.97,1,158
W209,14-02-2026,1168,6.5,14,04:10:00,morning,4.85,0.96,1,113
W209,15-02-2026,1168,4.2,15,05:10:00,night,4.61,0.94,1,112
W209,16-02-2026,1102,5.9,13,06:10:00,night,4.89,0.92,0,161
W209,18-02-2026,1227,6.6,19,07:10:00,afternoon,4.85,0.95,1,139
W209,19-02-2026,931,5.4,11,08:10:00,evening,4.75,0.98,1,104
W209,20-02-2026,1112,4.2,17,09:10:00,morning,4.67,0.96,0,102
W209,21-02-2026,885,7,10,10:10:00,evening,4.7,0.94,1,121
W209,23-02-2026,1184,5.9,15,11:10:00,evening,4.67,0.93,0,131
W209,24-02-2026,1089,6.9,13,12:10:00,afternoon,4.66,0.98,1,152
W209,25-02-2026,1144,5,17,13:10:00,afternoon,4.76,0.91,0,116
W209,26-02-2026,1429,4.2,18,14:10:00,night,4.84,0.91,0,118
W209,27-02-2026,1153,5.9,15,15:10:00,evening,4.94,0.92,0,135
W209,28-02-2026,968,5.4,11,16:10:00,morning,4.67,0.96,0,100
W210,04-01-2026,1252,7.8,19,17:10:00,afternoon,4.61,0.93,0,170
W210,05-01-2026,1000,7.5,16,18:10:00,night,4.96,0.93,0,174
W210,06-01-2026,1148,3.9,17,19:10:00,evening,4.69,0.98,1,103
W210,07-01-2026,973,4.6,15,20:10:00,evening,4.74,0.95,1,174
W210,08-01-2026,1084,3.1,17,21:10:00,night,4.68,0.93,1,134
W210,09-01-2026,1160,3.7,18,22:10:00,evening,4.68,0.94,1,120
W210,10-01-2026,944,7.6,13,23:10:00,morning,4.61,0.94,1,158
W210,11-01-2026,988,7.6,15,00:10:00,evening,4.71,0.95,1,133
W210,12-01-2026,895,7.5,14,01:10:00,night,4.74,0.92,1,113
W210,13-01-2026,1176,5.1,18,02:10:00,evening,4.63,0.94,1,166
W210,14-01-2026,1109,5,15,03:10:00,morning,4.79,0.95,1,129
W210,15-01-2026,1134,5.7,17,04:10:00,afternoon,4.72,0.93,1,106
W210,16-01-2026,1318,5.9,18,05:10:00,night,4.76,0.92,0,117
W210,18-01-2026,1025,3.9,14,06:10:00,morning,4.62,0.91,0,116
W210,20-01-2026,1200,5.8,19,07:10:00,night,4.87,0.94,1,112
W210,22-01-2026,1144,7.3,18,08:10:00,afternoon,4.96,0.9,0,145
W210,23-01-2026,964,5.1,13,09:10:00,morning,4.76,0.97,0,127
W210,24-01-2026,974,6.4,15,10:10:00,afternoon,4.67,0.94,0,168
W210,25-01-2026,828,7.9,12,11:10:00,afternoon,4.7,0.91,1,103
W210,26-01-2026,1288,7.8,20,12:10:00,evening,4.81,0.97,0,172
W210,29-01-2026,1394,7.3,20,13:10:00,afternoon,4.8,0.98,1,179
W210,30-01-2026,1100,4.2,13,14:10:00,evening,4.98,0.94,1,105
W210,31-01-2026,1117,3.5,15,15:10:00,afternoon,4.96,0.96,1,148
W210,01-02-2026,1071,6.7,17,16:10:00,morning,4.8,0.97,0,144
W210,02-02-2026,940,3.7,12,17:10:00,evening,4.8,0.95,0,166
W210,03-02-2026,1109,6.3,15,18:10:00,evening,4.9,0.92,1,120
W210,05-02-2026,1193,5.7,16,19:10:00,evening,4.86,0.98,0,156
W210,06-02-2026,1100,4.4,15,20:10:00,evening,4.81,0.98,0,147
W210,07-02-2026,1119,7.2,13,21:10:00,afternoon,4.95,0.95,1,162
W210,08-02-2026,1130,4.1,17,22:10:00,morning,4.79,0.94,1,159
W210,09-02-2026,1110,4.8,13,23:10:00,morning,4.8,0.91,0,115
W210,10-02-2026,1266,7.3,20,00:10:00,afternoon,4.87,0.9,0,166
W210,11-02-2026,1079,4.9,16,01:10:00,night,4.62,0.93,0,132
W210,12-02-2026,1080,4.7,16,02:10:00,night,4.71,0.92,1,105
W210,13-02-2026,1062,4.3,14,03:10:00,evening,4.66,0.97,1,105
W210,14-02-2026,1000,7.9,13,04:10:00,evening,4.9,0.92,0,167
W210,15-02-2026,1281,6.9,16,05:10:00,morning,4.87,0.9,0,148
W210,16-02-2026,1089,3.3,17,06:10:00,night,4.86,0.96,1,163
W210,17-02-2026,960,4.5,15,07:10:00,morning,4.63,0.98,0,121
W210,18-02-2026,1212,4.5,17,08:10:00,morning,4.77,0.96,0,126
W210,19-02-2026,862,5,10,09:10:00,evening,5,0.98,0,133
W210,20-02-2026,932,5.2,15,10:10:00,evening,4.98,0.96,0,114
W210,21-02-2026,732,5.6,12,11:10:00,morning,4.65,0.91,0,128
W210,23-02-2026,930,3.4,15,12:10:00,morning,4.65,0.98,0,173
W210,24-02-2026,968,5.9,14,13:10:00,evening,4.93,0.92,1,130
W210,26-02-2026,1120,7,17,14:10:00,afternoon,4.79,0.91,0,121
W210,27-02-2026,1237,7,18,15:10:00,morning,4.78,0.94,0,159
W210,28-02-2026,1055,6.2,16,16:10:00,afternoon,5,0.93,1,111
W210,01-03-2026,1147,4.9,18,17:10:00,evening,4.61,0.98,1,101
W211,11-01-2026,478,4,5,18:10:00,afternoon,4.36,0.71,4,358
W211,12-01-2026,1163,7.7,14,19:10:00,morning,4.03,0.79,2,429
W211,14-01-2026,368,5.9,5,20:10:00,evening,4.28,0.73,4,398
W211,15-01-2026,508,5,8,21:10:00,night,4.33,0.77,3,342
W211,16-01-2026,779,4.5,12,22:10:00,morning,4.26,0.72,3,316
W211,17-01-2026,678,3.1,11,23:10:00,night,4.19,0.74,2,307
W211,18-01-2026,703,5.5,10,00:10:00,evening,4.24,0.84,2,334
W211,20-01-2026,383,4.8,5,01:10:00,afternoon,4.33,0.73,3,376
W211,21-01-2026,934,7.7,14,02:10:00,morning,4.08,0.78,2,348
W211,22-01-2026,855,7.2,14,03:10:00,night,4.42,0.8,3,391
W211,23-01-2026,827,4,9,04:10:00,morning,4.03,0.72,2,449
W211,24-01-2026,1306,5.4,20,05:10:00,morning,4.4,0.83,4,353
W211,25-01-2026,918,4,11,06:10:00,evening,4.13,0.82,2,336
W211,26-01-2026,276,7.3,5,07:10:00,evening,4.47,0.84,2,424
W211,27-01-2026,709,7.5,12,08:10:00,night,4.21,0.81,2,333
W211,28-01-2026,240,6.5,5,09:10:00,afternoon,4.03,0.73,3,381
W211,29-01-2026,1875,3.2,26,10:10:00,evening,4.2,0.71,2,337
W211,30-01-2026,944,5.4,13,11:10:00,morning,4.41,0.74,3,393
W211,31-01-2026,555,6.8,8,12:10:00,morning,4.17,0.8,3,406
W211,02-02-2026,731,6,9,13:10:00,night,4.25,0.75,3,417
W211,03-02-2026,730,3.6,8,14:10:00,morning,4.3,0.79,3,389
W211,04-02-2026,373,5.5,7,15:10:00,afternoon,4.34,0.84,2,368
W211,05-02-2026,516,3.7,8,16:10:00,evening,4.46,0.74,4,435
W211,06-02-2026,610,5.3,7,17:10:00,morning,4.17,0.79,3,418
W211,07-02-2026,1153,4.3,14,18:10:00,night,4.5,0.71,2,415
W211,08-02-2026,810,7.1,9,19:10:00,night,4.29,0.76,2,412
W211,09-02-2026,727,5,11,20:10:00,night,4.26,0.71,4,330
W211,10-02-2026,1211,5.6,19,21:10:00,afternoon,4.38,0.73,3,367
W211,11-02-2026,826,5.5,9,22:10:00,morning,4.19,0.84,2,351
W211,12-02-2026,541,4.5,7,23:10:00,evening,4.22,0.77,4,442
W211,13-02-2026,999,5.9,13,00:10:00,night,4.05,0.74,4,417
W211,15-02-2026,849,7.4,13,01:10:00,morning,4.48,0.74,3,386
W211,16-02-2026,975,4.6,12,02:10:00,morning,4.29,0.71,4,323
W211,17-02-2026,902,4.2,14,03:10:00,evening,4.23,0.74,2,326
W211,19-02-2026,949,5.5,12,04:10:00,evening,4.2,0.71,4,385
W211,20-02-2026,938,3.7,14,05:10:00,evening,4.29,0.82,3,368
W211,21-02-2026,1603,4.4,23,06:10:00,night,4.39,0.77,2,410
W211,22-02-2026,1248,4.5,19,07:10:00,afternoon,4.18,0.76,3,364
W211,23-02-2026,1178,4.2,14,08:10:00,evening,4.07,0.72,2,358
W211,24-02-2026,200,6.9,5,09:10:00,evening,4.23,0.75,3,387
W211,25-02-2026,1397,7.5,19,10:10:00,night,4.29,0.76,2,315
W211,26-02-2026,660,4.3,8,11:10:00,night,4.38,0.7,2,339
W211,27-02-2026,1438,7.6,22,12:10:00,night,4.41,0.79,2,416
W211,01-03-2026,668,3.3,7,13:10:00,afternoon,4.28,0.73,4,403
W212,04-01-2026,1222,4.4,15,14:10:00,morning,4.74,0.96,1,126
W212,05-01-2026,1068,6,13,15:10:00,afternoon,4.68,0.92,1,142
W212,06-01-2026,1263,3.1,20,16:10:00,evening,4.8,0.95,0,162
W212,07-01-2026,1250,3.4,17,17:10:00,morning,4.73,0.91,0,145
W212,09-01-2026,1101,7.2,14,18:10:00,afternoon,4.75,0.95,1,124
W212,10-01-2026,1169,7.7,16,19:10:00,morning,4.66,0.94,0,156
W212,11-01-2026,1287,3.2,17,20:10:00,afternoon,4.86,0.94,1,131
W212,12-01-2026,957,5.8,12,21:10:00,evening,4.88,0.96,1,138
W212,13-01-2026,1043,3.7,12,22:10:00,evening,4.73,0.94,1,158
W212,15-01-2026,1393,4.8,19,23:10:00,morning,4.67,0.96,1,122
W212,17-01-2026,973,7.9,15,00:10:00,morning,4.61,0.96,0,102
W212,18-01-2026,1275,3.5,19,01:10:00,night,4.69,0.93,1,114
W212,19-01-2026,1115,4.4,16,02:10:00,morning,4.94,0.94,1,139
W212,20-01-2026,818,6.9,11,03:10:00,night,4.68,0.93,0,169
W212,21-01-2026,1250,3.4,16,04:10:00,afternoon,4.85,0.95,1,169
W212,22-01-2026,997,6.9,13,05:10:00,morning,4.8,0.97,1,153
W212,23-01-2026,791,4.2,13,06:10:00,evening,4.66,0.92,1,168
W212,24-01-2026,1347,3.4,19,07:10:00,morning,4.98,0.93,0,177
W212,25-01-2026,1132,6.5,15,08:10:00,evening,4.69,0.92,1,106
W212,26-01-2026,1135,6.7,17,09:10:00,afternoon,4.99,0.95,0,100
W212,27-01-2026,1178,7,16,10:10:00,evening,4.84,0.91,1,137
W212,28-01-2026,1117,3.1,14,11:10:00,afternoon,4.96,0.94,0,134
W212,29-01-2026,1085,7.7,13,12:10:00,morning,4.7,0.92,0,120
W212,30-01-2026,1271,6.3,16,13:10:00,night,4.63,0.91,1,100
W212,31-01-2026,903,4.7,11,14:10:00,night,4.7,0.94,0,127
W212,01-02-2026,1089,6.4,14,15:10:00,morning,4.95,0.94,1,160
W212,04-02-2026,1192,4.6,16,16:10:00,morning,4.69,0.94,1,179
W212,05-02-2026,1082,4.1,15,17:10:00,night,4.87,0.94,1,121
W212,06-02-2026,1007,5.9,13,18:10:00,morning,4.97,0.91,0,178
W212,07-02-2026,1325,6.2,16,19:10:00,night,4.88,0.94,0,105
W212,08-02-2026,748,4.1,9,20:10:00,night,4.66,0.97,1,156
W212,10-02-2026,911,5.2,14,21:10:00,night,4.76,0.96,0,146
W212,12-02-2026,1048,7.5,15,22:10:00,night,4.68,0.98,0,144
W212,13-02-2026,686,3.3,8,23:10:00,morning,4.7,0.91,0,139
W212,14-02-2026,1185,3.5,15,00:10:00,evening,4.91,0.94,1,172
W212,15-02-2026,1020,3.3,12,01:10:00,night,4.97,0.96,0,122
W212,16-02-2026,1035,4.4,13,02:10:00,night,4.68,0.91,0,173
W212,17-02-2026,1130,7.7,14,03:10:00,night,4.95,0.91,1,168
W212,18-02-2026,1127,7.4,18,04:10:00,night,4.68,0.93,1,179
W212,20-02-2026,1039,7.3,15,05:10:00,afternoon,4.61,0.93,0,156
W212,21-02-2026,1282,4.8,17,06:10:00,night,4.89,0.91,0,103
W212,22-02-2026,1318,3.7,20,07:10:00,morning,4.65,0.91,0,138
W212,23-02-2026,1134,7.6,16,08:10:00,morning,4.69,0.95,1,128
W212,24-02-2026,1375,7.6,18,09:10:00,afternoon,4.86,0.94,0,166
W212,25-02-2026,1005,6.2,15,10:10:00,afternoon,4.92,0.93,0,114
W212,26-02-2026,967,4.2,11,11:10:00,afternoon,4.83,0.95,0,173
W212,27-02-2026,838,3.1,12,12:10:00,afternoon,4.81,0.93,1,160
W213,04-01-2026,902,6.8,13,13:10:00,morning,4.19,0.82,3,350
W213,06-01-2026,456,5.8,5,14:10:00,evening,4.12,0.77,2,322
W213,08-01-2026,702,6.6,8,15:10:00,evening,4.2,0.82,3,397
W213,10-01-2026,519,7.7,6,16:10:00,evening,4.4,0.77,3,308
W213,13-01-2026,485,6.4,7,17:10:00,night,4.17,0.75,4,313
W213,14-01-2026,998,5.5,16,18:10:00,morning,4.16,0.75,3,368
W213,16-01-2026,882,7.9,13,19:10:00,afternoon,4.24,0.73,2,395
W213,18-01-2026,899,7.6,14,20:10:00,morning,4.16,0.81,3,383
W213,19-01-2026,755,5.1,11,21:10:00,afternoon,4.04,0.77,3,337
W213,20-01-2026,1028,6.1,13,22:10:00,evening,4.37,0.79,2,326
W213,22-01-2026,837,3.8,9,23:10:00,night,4.18,0.81,3,322
W213,24-01-2026,612,7.3,6,00:10:00,night,4.34,0.72,3,411
W213,25-01-2026,759,5.1,10,01:10:00,afternoon,4.1,0.84,2,416
W213,26-01-2026,200,6.9,5,02:10:00,afternoon,4.02,0.82,2,449
W213,27-01-2026,423,6.1,8,03:10:00,night,4.35,0.76,4,334
W213,29-01-2026,644,7.7,8,04:10:00,night,4.14,0.76,2,377
W213,30-01-2026,920,7.1,14,05:10:00,morning,4.39,0.78,2,429
W213,01-02-2026,523,4.9,5,06:10:00,evening,4.24,0.83,2,365
W213,02-02-2026,865,6.7,12,07:10:00,night,4.1,0.77,3,419
W213,03-02-2026,475,6.6,5,08:10:00,night,4.39,0.72,3,317
W213,04-02-2026,1317,7,19,09:10:00,night,4.11,0.73,2,361
W213,06-02-2026,1389,4.4,20,10:10:00,night,4.2,0.71,2,342
W213,07-02-2026,515,7.5,7,11:10:00,afternoon,4.41,0.76,3,441
W213,08-02-2026,465,4.4,6,12:10:00,night,4.37,0.8,2,303
W213,09-02-2026,277,6.4,5,13:10:00,afternoon,4.33,0.74,2,326
W213,10-02-2026,815,3.5,12,14:10:00,afternoon,4.18,0.71,2,389
W213,12-02-2026,491,6.9,9,15:10:00,afternoon,4.39,0.72,3,372
